0.00,0.69,0.34,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.34,0.00,1.39,2.09,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.79,0.00,0.00,3.73,61.00,261.00,1
0.00,0.00,0.00,0.00,0.90,0.00,0.90,0.00,0.00,0.90,0.90,0.00,0.90,0.00,0.00,0.00,0.00,0.00,2.72,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,7.00,25.00,1
0.00,0.00,1.42,0.00,0.71,0.35,0.00,0.35,0.00,0.71,0.00,0.35,0.00,0.00,0.00,5.35,0.00,0.00,3.21,0.00,2.85,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.36,0.00,0.00,1.97,24.00,205.00,1
0.00,0.42,0.42,0.00,1.27,0.00,0.42,0.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,1.70,0.42,1.27,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.57,0.06,0.00,5.66,55.00,249.00,1
0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,0.00,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,4.65,31.00,107.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.37,0.00,35.46,95.00,461.00,1
0.00,0.00,0.55,0.00,1.11,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.18,0.00,0.37,0.37,3.15,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.46,0.00,0.00,1.32,4.00,70.00,1
0.00,0.63,0.00,0.00,1.59,0.31,0.00,0.00,0.31,0.00,0.00,0.63,0.00,0.00,1.27,0.63,0.31,3.18,2.22,0.00,1.91,0.00,0.31,0.63,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.06,0.50,0.00,3.51,91.00,186.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.73,0.00,0.00,3.83,9.00,23.00,1
0.05,0.07,0.10,0.00,0.76,0.05,0.15,0.02,0.55,0.00,0.10,0.47,0.02,0.00,0.00,0.00,0.02,0.13,2.09,0.10,1.57,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.02,0.25,0.05,0.06,2.57,66.00,2259.00,1
0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.81,0.00,0.00,4.86,12.00,34.00,1
0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,1.16,0.00,1.16,1.16,0.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.67,0.00,0.00,1.13,5.00,69.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,0.00,0.20,0.00,0.39,0.20,0.00,5.47,22.00,82.00,1
0.05,0.07,0.10,0.00,0.76,0.05,0.15,0.02,0.55,0.00,0.10,0.47,0.02,0.00,0.00,0.00,0.02,0.13,2.09,0.10,1.57,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.02,0.25,0.05,0.06,2.57,66.00,2258.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,0.00,0.20,0.00,0.39,0.20,0.00,5.47,22.00,82.00,1
0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,2.61,12.00,47.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.00,0.00,4.00,11.00,36.00,1
0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,0.00,0.00,0.65,0.65,0.00,0.00,0.00,0.65,1.30,0.00,1.30,5.22,1.30,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.09,0.00,0.00,2.69,66.00,129.00,1
1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,1.17,0.00,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,1.97,10.00,59.00,1
0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,2.11,0.00,0.00,3.91,11.00,43.00,1
0.00,0.00,0.00,0.00,1.89,0.27,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.27,0.00,0.00,3.51,0.00,2.70,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.09,0.00,1.39,11.00,89.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.83,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.70,5.00,17.00,1
0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.68,0.00,0.00,0.00,0.68,0.00,0.00,0.68,0.00,0.00,1.36,0.00,0.00,0.00,0.68,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,3.83,30.00,264.00,1
0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,1.54,0.00,0.00,2.78,6.00,25.00,1
0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.87,0.00,0.00,4.14,12.00,29.00,1
0.00,0.00,0.48,0.00,1.46,0.00,0.48,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.48,0.97,0.00,2.43,0.00,2.43,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.08,0.00,0.49,0.24,0.00,5.43,78.00,239.00,1
0.00,0.48,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.48,0.00,0.97,1.46,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.96,0.00,0.00,3.10,61.00,186.00,1
0.00,0.41,1.66,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,0.83,2.08,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.07,0.00,0.75,0.00,0.00,3.85,121.00,285.00,1
0.30,0.00,0.00,0.00,0.61,0.92,0.00,2.45,0.00,0.00,0.00,0.30,1.53,0.00,0.00,0.00,0.00,0.30,2.76,0.00,0.61,0.00,0.30,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.21,0.21,0.00,2.13,30.00,226.00,1
0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.67,0.00,0.00,4.00,12.00,28.00,1
0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.71,0.00,0.00,4.00,12.00,28.00,1
0.00,0.00,0.55,0.00,1.11,0.00,0.18,0.00,0.00,0.00,0.00,0.18,0.92,0.00,0.18,0.00,0.37,0.37,3.15,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.43,0.00,0.00,1.28,4.00,68.00,1
0.00,0.00,0.00,0.00,0.52,0.00,0.26,0.52,0.00,0.26,0.26,0.52,0.00,0.00,0.00,0.26,1.56,0.26,1.82,2.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.81,0.04,0.15,2.15,38.00,339.00,1
0.15,0.45,1.05,0.00,0.45,0.00,0.00,1.81,0.60,0.75,0.00,0.90,0.30,0.00,0.30,0.00,0.00,0.00,4.07,0.00,1.51,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.25,0.00,1.32,0.07,0.00,5.30,130.00,774.00,1
0.18,0.00,0.18,0.00,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.30,0.06,0.00,0.00,0.72,0.06,4.54,0.24,1.09,0.00,0.84,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.00,0.00,0.00,0.01,0.05,0.00,0.01,0.17,0.00,1.73,12.00,442.00,1
0.49,0.00,0.99,0.00,0.00,0.99,0.00,0.00,0.00,0.99,0.99,2.48,0.49,0.00,0.00,4.97,0.99,0.00,3.48,0.00,1.99,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.17,0.00,0.00,1.47,8.00,94.00,1
0.46,0.30,0.46,0.00,0.05,0.12,0.05,0.28,0.43,0.74,0.25,0.97,0.56,1.23,0.00,0.25,0.43,0.02,3.22,0.00,1.46,0.00,1.05,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.33,0.76,0.15,5.89,193.00,3040.00,1
0.46,0.46,0.26,0.00,0.00,0.33,0.06,0.33,0.00,1.12,0.39,0.73,0.79,0.00,0.26,0.26,0.00,0.26,3.51,0.00,0.66,0.00,0.19,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.00,0.28,0.23,0.08,3.89,40.00,898.00,1
0.00,1.92,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.75,12.00,33.00,1
0.73,0.36,1.09,0.00,0.00,0.73,0.73,1.09,0.36,0.36,0.00,0.36,0.00,0.00,0.00,1.09,0.36,0.36,2.19,2.19,2.19,0.00,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.50,0.33,0.00,3.25,30.00,179.00,1
0.06,0.12,0.77,0.00,0.19,0.32,0.38,0.00,0.06,0.00,0.00,0.64,0.25,0.00,0.12,0.00,0.00,0.12,1.67,0.06,0.70,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.24,0.07,0.00,1.73,43.00,750.00,1
0.00,1.26,0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.60,0.00,3.83,17.00,69.00,1
0.73,0.36,0.73,0.00,0.00,0.73,0.73,1.10,0.36,0.36,0.00,0.36,0.00,0.00,0.00,1.10,0.36,0.36,2.20,2.20,2.20,0.00,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.50,0.33,0.00,3.26,30.00,176.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,1.08,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.00,2.00,30.00,106.00,1
0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,1.04,0.00,3.66,0.00,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.00,0.62,0.06,0.06,3.32,59.00,146.00,1
0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64,8.00,51.00,1
0.00,0.45,0.45,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.45,0.00,0.91,1.36,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,2.78,61.00,200.00,1
0.00,0.42,1.68,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.42,0.00,0.84,2.10,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.07,0.00,0.67,0.00,0.00,3.84,121.00,284.00,1
